#Summary : 
#Best fitness Pop 1;0.935665
#Best fitness Pop 2;0.935665
#Std deviation Pop 1;0.0706083
#Std deviation Pop 2;0.174854
#Sensitivity;0.896661
#Specificity;0.943576
#Accuracy;0.927007
#PPV;0.896661
#RMSE;0.253676
#RRSE;0.795789
#RAE;0.348908
#MSE;0.0643514
#ADM;0.880843
#MDM;0.00790024
#Size;1
#OverLearn;0.5

#Parameters : 
#Generations;200
#Population size;120
#Number of rules;1
#Number of var per rule;1
#Number of output variables;1
#Number of input sets;2
#Number of output sets;2
#Input sets pos. code size;7
#Output sets pos. code size;1
#Input vars bit code size;8
#Output vars bit code size;1
#Input sets bit code size;2
#Output sets bit code size;1
#Elite size;5
#Crossover probability;0.9
#Individual mutation prob.;0.2
#Bit mutation prob.;0.01
#Fixed vars;0
#Sensitivity weight;0.94
#Specificity weight;0.98
#Accuracy weight;0
#PPV weight;0
#RMSE weight;0.1
#RRSE weight;0
#RAE weight;0
#MSE weight;0
#ADM weight;0
#MDM weight;0
#Size weight;0.6
#OverLearn weight;0

#Fuzzy system : 
 IF 1566363_at is MF 1 THEN  is MF 1
 ELSE :  is 0  

Membership functions : 
1566363_at (6.79236 , 12.6999) ;  (0 , 1)


#Population Variables
Gen; FitMax; FitAvg; Sensitivity; Specificity; Accuracy; PPV; RMSE
1; 0.628335; 0.605132; 0.437202; 0.99566; 0.798428; 0.982143;0.382924
2; 0.774058; 0.672562; 0.826709; 0.886285; 0.865244; 0.798771;0.327994
3; 0.786872; 0.666361; 0.841017; 0.895833; 0.876474; 0.8151;0.308089
4; 0.831844; 0.687768; 0.841017; 0.895833; 0.876474; 0.8151;0.308089
5; 0.831844; 0.692261; 0.91256; 0.831597; 0.860191; 0.747396;0.335325
6; 0.864151; 0.711349; 0.91256; 0.831597; 0.860191; 0.747396;0.335325
7; 0.889878; 0.727392; 0.91256; 0.831597; 0.860191; 0.747396;0.335325
8; 0.889878; 0.729933; 0.91256; 0.831597; 0.860191; 0.747396;0.335325
9; 0.889878; 0.716318; 0.91256; 0.831597; 0.860191; 0.747396;0.335325
10; 0.889878; 0.739803; 0.944356; 0.8125; 0.859068; 0.733333;0.347575
11; 0.889878; 0.753587; 0.890302; 0.945312; 0.925884; 0.898876;0.255571
12; 0.933991; 0.745222; 0.890302; 0.945312; 0.925884; 0.898876;0.255571
13; 0.889878; 0.72631; 0.890302; 0.945312; 0.925884; 0.898876;0.255571
14; 0.889878; 0.740216; 0.890302; 0.945312; 0.925884; 0.898876;0.255571
15; 0.933991; 0.791666; 0.890302; 0.945312; 0.925884; 0.898876;0.255571
16; 0.889878; 0.744296; 0.890302; 0.945312; 0.925884; 0.898876;0.255571
17; 0.933991; 0.755718; 0.890302; 0.945312; 0.925884; 0.898876;0.255571
18; 0.933991; 0.753891; 0.890302; 0.945312; 0.925884; 0.898876;0.255571
19; 0.933991; 0.773572; 0.890302; 0.945312; 0.925884; 0.898876;0.255571
20; 0.933991; 0.75651; 0.890302; 0.945312; 0.925884; 0.898876;0.255571
21; 0.933991; 0.758949; 0.890302; 0.945312; 0.925884; 0.898876;0.255571
22; 0.933991; 0.774649; 0.890302; 0.945312; 0.925884; 0.898876;0.255571
23; 0.935269; 0.790702; 0.896661; 0.942708; 0.926446; 0.895238;0.256883
24; 0.935269; 0.785084; 0.896661; 0.942708; 0.926446; 0.895238;0.256883
25; 0.935269; 0.784335; 0.896661; 0.942708; 0.926446; 0.895238;0.256883
26; 0.935269; 0.801522; 0.896661; 0.942708; 0.926446; 0.895238;0.256883
27; 0.935269; 0.804162; 0.896661; 0.942708; 0.926446; 0.895238;0.256883
28; 0.935269; 0.813088; 0.896661; 0.942708; 0.926446; 0.895238;0.256883
29; 0.935269; 0.801198; 0.896661; 0.942708; 0.926446; 0.895238;0.256883
30; 0.935269; 0.815298; 0.896661; 0.942708; 0.926446; 0.895238;0.256883
31; 0.935301; 0.815104; 0.901431; 0.938368; 0.925323; 0.888715;0.259432
32; 0.935301; 0.822642; 0.901431; 0.938368; 0.925323; 0.888715;0.259432
33; 0.935301; 0.818963; 0.901431; 0.938368; 0.925323; 0.888715;0.259432
34; 0.935322; 0.807029; 0.901431; 0.938368; 0.925323; 0.888715;0.258469
35; 0.935322; 0.817442; 0.901431; 0.938368; 0.925323; 0.888715;0.258469
36; 0.935322; 0.828037; 0.901431; 0.938368; 0.925323; 0.888715;0.258469
37; 0.935322; 0.842557; 0.901431; 0.938368; 0.925323; 0.888715;0.258469
38; 0.935322; 0.847364; 0.901431; 0.938368; 0.925323; 0.888715;0.258469
39; 0.935322; 0.850711; 0.901431; 0.938368; 0.925323; 0.888715;0.258469
40; 0.935322; 0.855963; 0.901431; 0.938368; 0.925323; 0.888715;0.258469
41; 0.935322; 0.862908; 0.901431; 0.938368; 0.925323; 0.888715;0.258469
42; 0.935322; 0.849055; 0.901431; 0.938368; 0.925323; 0.888715;0.258469
43; 0.935322; 0.856356; 0.901431; 0.938368; 0.925323; 0.888715;0.258469
44; 0.935322; 0.866292; 0.901431; 0.938368; 0.925323; 0.888715;0.258469
45; 0.935409; 0.865545; 0.899841; 0.940104; 0.925884; 0.891339;0.258091
46; 0.935409; 0.865725; 0.899841; 0.940104; 0.925884; 0.891339;0.258091
47; 0.935409; 0.858463; 0.899841; 0.940104; 0.925884; 0.891339;0.258091
48; 0.935409; 0.862086; 0.899841; 0.940104; 0.925884; 0.891339;0.258091
49; 0.935409; 0.832742; 0.899841; 0.940104; 0.925884; 0.891339;0.258091
50; 0.935409; 0.832007; 0.899841; 0.940104; 0.925884; 0.891339;0.258091
51; 0.935409; 0.855343; 0.899841; 0.940104; 0.925884; 0.891339;0.258091
52; 0.935409; 0.863151; 0.899841; 0.940104; 0.925884; 0.891339;0.258091
53; 0.935409; 0.860503; 0.899841; 0.940104; 0.925884; 0.891339;0.258091
54; 0.935409; 0.869713; 0.899841; 0.940104; 0.925884; 0.891339;0.258091
