#Summary : 
#Best fitness Pop 1;0.925689
#Best fitness Pop 2;0.933646
#Std deviation Pop 1;0.0467239
#Std deviation Pop 2;0.173449
#Sensitivity;0.883943
#Specificity;0.950521
#Accuracy;0.927007
#PPV;0.907015
#RMSE;0.256077
#RRSE;0.649562
#RAE;0.223517
#MSE;0.0655757
#ADM;0.900686
#MDM;0.00234503
#Size;1
#OverLearn;1

#Parameters : 
#Generations;200
#Population size;120
#Number of rules;1
#Number of var per rule;3
#Number of output variables;1
#Number of input sets;2
#Number of output sets;2
#Input sets pos. code size;7
#Output sets pos. code size;1
#Input vars bit code size;8
#Output vars bit code size;1
#Input sets bit code size;2
#Output sets bit code size;1
#Elite size;5
#Crossover probability;0.9
#Individual mutation prob.;0.2
#Bit mutation prob.;0.01
#Fixed vars;0
#Sensitivity weight;0.94
#Specificity weight;0.98
#Accuracy weight;0
#PPV weight;0
#RMSE weight;0.1
#RRSE weight;0
#RAE weight;0
#MSE weight;0
#ADM weight;0
#MDM weight;0
#Size weight;0.6
#OverLearn weight;0

#Fuzzy system : 
 IF 1566363_at is MF 0 THEN  is MF 0
 ELSE :  is 1  

Membership functions : 
1566363_at (8.70832 , 11.3428) ;  (0 , 1)


#Population Variables
Gen; FitMax; FitAvg; Sensitivity; Specificity; Accuracy; PPV; RMSE
1; 0.513831; 0.510404; 0.763116; 0.934028; 0.873666; 0.863309;0.326949
2; 0.628335; 0.576293; 0.763116; 0.934028; 0.873666; 0.863309;0.326949
3; 0.825094; 0.70497; 0.744038; 0.960069; 0.883773; 0.910506;0.321791
4; 0.825094; 0.710689; 0.744038; 0.960069; 0.883773; 0.910506;0.321791
5; 0.628335; 0.614005; 0.744038; 0.960069; 0.883773; 0.910506;0.321791
6; 0.875442; 0.713864; 0.740858; 0.965278; 0.886019; 0.920949;0.322792
7; 0.886386; 0.725762; 0.740858; 0.965278; 0.886019; 0.920949;0.322792
8; 0.886386; 0.749497; 0.740858; 0.965278; 0.886019; 0.920949;0.322792
9; 0.875442; 0.701398; 0.740858; 0.965278; 0.886019; 0.920949;0.322792
10; 0.886386; 0.761332; 0.740858; 0.965278; 0.886019; 0.920949;0.322792
11; 0.886386; 0.777275; 0.740858; 0.965278; 0.886019; 0.920949;0.322792
12; 0.886386; 0.761504; 0.740858; 0.965278; 0.886019; 0.920949;0.322792
13; 0.886386; 0.750314; 0.740858; 0.965278; 0.886019; 0.920949;0.322792
14; 0.886386; 0.766969; 0.740858; 0.976562; 0.893318; 0.945233;0.312083
15; 0.886386; 0.772381; 0.826709; 0.942708; 0.901741; 0.887372;0.299245
16; 0.886386; 0.77036; 0.826709; 0.942708; 0.901741; 0.887372;0.299245
