#Summary : 
#Best fitness Pop 1;0.815575
#Best fitness Pop 2;0.896708
#Std deviation Pop 1;0.0589086
#Std deviation Pop 2;0.150133
#Sensitivity;0.941176
#Specificity;0.802951
#Accuracy;0.851769
#PPV;0.722833
#RMSE;0.36261
#RRSE;1.30596
#RAE;0.859696
#MSE;0.131486
#ADM;0.843987
#MDM;0.0160189
#Size;1
#OverLearn;0.7

#Parameters : 
#Generations;200
#Population size;120
#Number of rules;5
#Number of var per rule;5
#Number of output variables;1
#Number of input sets;2
#Number of output sets;2
#Input sets pos. code size;7
#Output sets pos. code size;1
#Input vars bit code size;8
#Output vars bit code size;1
#Input sets bit code size;2
#Output sets bit code size;1
#Elite size;5
#Crossover probability;0.9
#Individual mutation prob.;0.2
#Bit mutation prob.;0.01
#Fixed vars;0
#Sensitivity weight;0.94
#Specificity weight;0.98
#Accuracy weight;0
#PPV weight;0
#RMSE weight;0.1
#RRSE weight;0
#RAE weight;0
#MSE weight;0
#ADM weight;0
#MDM weight;0
#Size weight;0.6
#OverLearn weight;0

#Fuzzy system : 
 IF  THEN  is MF 0
 IF 210487_at is MF 0 THEN  is MF 0
 IF  THEN  is MF 1
 IF  THEN  is MF 1
 IF  THEN  is MF 1
 ELSE :  is 1  

Membership functions : 
210487_at (3.6015 , 7.06758) ;  (0 , 1)


#Population Variables
Gen; FitMax; FitAvg; Sensitivity; Specificity; Accuracy; PPV; RMSE
1; 0.567802; 0.445313; 0.922099; 0.52691; 0.66648; 0.515556;0.440028
2; 0.482506; 0.426523; 0.779014; 0.688368; 0.720382; 0.57715;0.439608
3; 0.482506; 0.428129; 0.608903; 0.96875; 0.841662; 0.914081;0.368391
4; 0.625189; 0.488247; 0.701113; 0.926215; 0.846715; 0.838403;0.361015
5; 0.646834; 0.452571; 0.740858; 0.952257; 0.877597; 0.894434;0.32801
6; 0.655557; 0.456652; 0.866455; 0.926215; 0.905109; 0.865079;0.356378
7; 0.671515; 0.493228; 0.866455; 0.926215; 0.905109; 0.865079;0.356378
8; 0.663685; 0.459699; 0.866455; 0.932292; 0.90904; 0.874799;0.327045
9; 0.712886; 0.516262; 0.877583; 0.928819; 0.910724; 0.870662;0.357618
10; 0.713871; 0.519181; 0.871224; 0.954861; 0.925323; 0.913333;0.267461
11; 0.716881; 0.546065; 0.852146; 0.979167; 0.934307; 0.957143;0.265953
12; 0.724197; 0.54114; 0.852146; 0.979167; 0.934307; 0.957143;0.265953
13; 0.720126; 0.52336; 0.858506; 0.975694; 0.934307; 0.950704;0.262692
14; 0.707091; 0.487554; 0.952305; 0.90625; 0.922515; 0.847242;0.316963
15; 0.707091; 0.500459; 0.952305; 0.90625; 0.922515; 0.847242;0.316963
16; 0.707091; 0.488467; 0.90938; 0.952257; 0.937114; 0.912281;0.307286
17; 0.702691; 0.497267; 0.926868; 0.960938; 0.948905; 0.928344;0.244303
18; 0.719293; 0.502821; 0.926868; 0.960938; 0.948905; 0.928344;0.244303
19; 0.687315; 0.517692; 0.926868; 0.960938; 0.948905; 0.928344;0.244303
20; 0.752823; 0.534442; 0.926868; 0.960938; 0.948905; 0.928344;0.244303
21; 0.753902; 0.5503; 0.928458; 0.962674; 0.95059; 0.931419;0.250634
22; 0.753902; 0.531159; 0.928458; 0.962674; 0.95059; 0.931419;0.250634
23; 0.753902; 0.519425; 0.928458; 0.962674; 0.95059; 0.931419;0.250634
24; 0.753902; 0.536728; 0.928458; 0.962674; 0.95059; 0.931419;0.250634
25; 0.753902; 0.549247; 0.928458; 0.962674; 0.95059; 0.931419;0.250634
26; 0.754032; 0.539728; 0.936407; 0.954861; 0.948344; 0.918877;0.241674
27; 0.754032; 0.514508; 0.936407; 0.954861; 0.948344; 0.918877;0.241674
28; 0.754032; 0.52326; 0.936407; 0.954861; 0.948344; 0.918877;0.241674
29; 0.754141; 0.52376; 0.925278; 0.966146; 0.951713; 0.937198;0.246981
30; 0.754141; 0.519145; 0.925278; 0.966146; 0.951713; 0.937198;0.246981
31; 0.754141; 0.522048; 0.925278; 0.966146; 0.951713; 0.937198;0.247179
32; 0.755909; 0.534488; 0.925278; 0.966146; 0.951713; 0.937198;0.247179
33; 0.755909; 0.52458; 0.936407; 0.959201; 0.951151; 0.926101;0.244525
34; 0.759681; 0.523676; 0.936407; 0.959201; 0.951151; 0.926101;0.244525
35; 0.761866; 0.543568; 0.944356; 0.957465; 0.952836; 0.923795;0.245322
36; 0.761866; 0.533363; 0.944356; 0.957465; 0.952836; 0.923795;0.245322
37; 0.761867; 0.540286; 0.944356; 0.957465; 0.952836; 0.923795;0.245256
38; 0.761867; 0.531679; 0.944356; 0.957465; 0.952836; 0.923795;0.245256
39; 0.761867; 0.556798; 0.944356; 0.957465; 0.952836; 0.923795;0.245256
40; 0.761867; 0.557237; 0.944356; 0.957465; 0.952836; 0.923795;0.245256
41; 0.761867; 0.597554; 0.944356; 0.957465; 0.952836; 0.923795;0.245256
42; 0.762683; 0.610709; 0.949126; 0.954861; 0.952836; 0.919877;0.241729
43; 0.762683; 0.603317; 0.949126; 0.954861; 0.952836; 0.919877;0.241729
44; 0.762683; 0.607024; 0.949126; 0.954861; 0.952836; 0.919877;0.241729
45; 0.762683; 0.622128; 0.949126; 0.954861; 0.952836; 0.919877;0.241729
46; 0.762683; 0.637941; 0.949126; 0.954861; 0.952836; 0.919877;0.241729
47; 0.762986; 0.608773; 0.944356; 0.960069; 0.95452; 0.928125;0.23878
48; 0.762986; 0.620443; 0.944356; 0.960069; 0.95452; 0.928125;0.23878
49; 0.762986; 0.628942; 0.944356; 0.960069; 0.95452; 0.928125;0.23878
50; 0.762986; 0.621466; 0.944356; 0.960069; 0.95452; 0.928125;0.23878
51; 0.762986; 0.635643; 0.944356; 0.960069; 0.95452; 0.928125;0.238649
52; 0.762986; 0.653897; 0.949126; 0.955729; 0.953397; 0.921296;0.241711
53; 0.763549; 0.650498; 0.945946; 0.960069; 0.955081; 0.928237;0.238959
54; 0.763552; 0.651666; 0.945946; 0.960069; 0.955081; 0.928237;0.238959
55; 0.764104; 0.664432; 0.947536; 0.960069; 0.955643; 0.928349;0.239813
56; 0.764104; 0.659851; 0.947536; 0.960069; 0.955643; 0.928349;0.239813
57; 0.764104; 0.669403; 0.953895; 0.958333; 0.956766; 0.925926;0.244449
58; 0.764104; 0.651085; 0.953895; 0.958333; 0.956766; 0.925926;0.244449
59; 0.765814; 0.649541; 0.968203; 0.947049; 0.95452; 0.908955;0.277568
60; 0.76605; 0.656036; 0.952305; 0.960938; 0.957889; 0.930124;0.24383
61; 0.764104; 0.68231; 0.952305; 0.960938; 0.957889; 0.930124;0.24383
62; 0.764423; 0.688152; 0.952305; 0.961806; 0.95845; 0.931571;0.24378
63; 0.764423; 0.698914; 0.952305; 0.961806; 0.95845; 0.931571;0.236339
64; 0.764423; 0.691935; 0.952305; 0.961806; 0.95845; 0.931571;0.236339
65; 0.764423; 0.681852; 0.952305; 0.961806; 0.95845; 0.931571;0.236339
66; 0.764428; 0.667474; 0.952305; 0.961806; 0.95845; 0.931571;0.236339
67; 0.766377; 0.665399; 0.952305; 0.961806; 0.95845; 0.931571;0.236339
68; 0.766867; 0.65628; 0.952305; 0.962674; 0.959012; 0.933022;0.236334
69; 0.766867; 0.675442; 0.952305; 0.962674; 0.959012; 0.933022;0.236334
70; 0.766867; 0.656769; 0.952305; 0.962674; 0.959012; 0.933022;0.236334
71; 0.766867; 0.659394; 0.952305; 0.962674; 0.959012; 0.933022;0.236334
72; 0.766867; 0.654285; 0.952305; 0.962674; 0.959012; 0.933022;0.236334
73; 0.76687; 0.641251; 0.952305; 0.962674; 0.959012; 0.933022;0.236192
74; 0.76687; 0.639411; 0.952305; 0.962674; 0.959012; 0.933022;0.236192
75; 0.76687; 0.632132; 0.952305; 0.962674; 0.959012; 0.933022;0.236192
76; 0.76687; 0.635218; 0.952305; 0.962674; 0.959012; 0.933022;0.236192
77; 0.76687; 0.636214; 0.952305; 0.962674; 0.959012; 0.933022;0.236192
78; 0.76687; 0.660981; 0.952305; 0.962674; 0.959012; 0.933022;0.236192
79; 0.76687; 0.648578; 0.952305; 0.962674; 0.959012; 0.933022;0.236192
80; 0.76687; 0.664005; 0.952305; 0.962674; 0.959012; 0.933022;0.236192
81; 0.76687; 0.676609; 0.952305; 0.962674; 0.959012; 0.933022;0.236192
82; 0.76687; 0.660044; 0.952305; 0.962674; 0.959012; 0.933022;0.236192
83; 0.766882; 0.666868; 0.952305; 0.961806; 0.95845; 0.931571;0.236474
84; 0.766882; 0.672049; 0.952305; 0.961806; 0.95845; 0.931571;0.23579
85; 0.766882; 0.691991; 0.952305; 0.961806; 0.95845; 0.931571;0.23579
86; 0.772007; 0.688029; 0.952305; 0.961806; 0.95845; 0.931571;0.23579
87; 0.772157; 0.695639; 0.955485; 0.959201; 0.957889; 0.927469;0.236538
88; 0.772157; 0.692622; 0.955485; 0.959201; 0.957889; 0.927469;0.236538
89; 0.772157; 0.688906; 0.955485; 0.959201; 0.957889; 0.927469;0.236538
90; 0.772161; 0.678072; 0.955485; 0.959201; 0.957889; 0.927469;0.236356
91; 0.772161; 0.699486; 0.955485; 0.959201; 0.957889; 0.927469;0.236356
92; 0.772161; 0.674549; 0.955485; 0.959201; 0.957889; 0.927469;0.236356
93; 0.772161; 0.66897; 0.955485; 0.959201; 0.957889; 0.927469;0.236356
94; 0.772161; 0.70683; 0.955485; 0.959201; 0.957889; 0.927469;0.236356
95; 0.772161; 0.696121; 0.955485; 0.959201; 0.957889; 0.927469;0.236356
96; 0.772161; 0.694465; 0.955485; 0.959201; 0.957889; 0.927469;0.236356
97; 0.772161; 0.686798; 0.955485; 0.959201; 0.957889; 0.927469;0.236356
98; 0.772161; 0.670191; 0.955485; 0.959201; 0.957889; 0.927469;0.236356
99; 0.772161; 0.676558; 0.955485; 0.959201; 0.957889; 0.927469;0.236356
100; 0.772161; 0.675564; 0.955485; 0.959201; 0.957889; 0.927469;0.236356
101; 0.772163; 0.676324; 0.955485; 0.959201; 0.957889; 0.927469;0.236276
102; 0.772163; 0.686173; 0.955485; 0.959201; 0.957889; 0.927469;0.236276
103; 0.772163; 0.704556; 0.955485; 0.959201; 0.957889; 0.927469;0.236276
104; 0.772171; 0.698835; 0.955485; 0.959201; 0.957889; 0.927469;0.235921
105; 0.772171; 0.696375; 0.955485; 0.959201; 0.957889; 0.927469;0.235921
106; 0.772171; 0.704381; 0.955485; 0.959201; 0.957889; 0.927469;0.235921
107; 0.772171; 0.703949; 0.955485; 0.959201; 0.957889; 0.927469;0.235921
108; 0.772171; 0.705967; 0.955485; 0.959201; 0.957889; 0.927469;0.235921
109; 0.772888; 0.691401; 0.961844; 0.958333; 0.959573; 0.926493;0.2922
110; 0.773447; 0.697125; 0.955485; 0.945312; 0.948905; 0.90512;0.255474
111; 0.773447; 0.69554; 0.955485; 0.945312; 0.948905; 0.90512;0.255474
112; 0.773447; 0.679003; 0.953895; 0.951389; 0.952274; 0.914634;0.235616
113; 0.773447; 0.671875; 0.953895; 0.951389; 0.952274; 0.914634;0.235616
114; 0.773447; 0.677104; 0.953895; 0.951389; 0.952274; 0.914634;0.235616
115; 0.773447; 0.674209; 0.953895; 0.951389; 0.952274; 0.914634;0.235616
116; 0.773447; 0.667795; 0.953895; 0.951389; 0.952274; 0.914634;0.235616
117; 0.773447; 0.6657; 0.953895; 0.951389; 0.952274; 0.914634;0.235616
118; 0.773691; 0.672439; 0.953895; 0.951389; 0.952274; 0.914634;0.235616
119; 0.775617; 0.684471; 0.953895; 0.951389; 0.952274; 0.914634;0.235616
120; 0.775617; 0.708026; 0.953895; 0.951389; 0.952274; 0.914634;0.235616
121; 0.775617; 0.693628; 0.953895; 0.951389; 0.952274; 0.914634;0.235616
122; 0.775617; 0.696258; 0.953895; 0.951389; 0.952274; 0.914634;0.235616
123; 0.775617; 0.701091; 0.953895; 0.951389; 0.952274; 0.914634;0.235616
124; 0.775617; 0.70416; 0.958665; 0.965278; 0.962942; 0.937792;0.221331
125; 0.775911; 0.698383; 0.958665; 0.965278; 0.962942; 0.937792;0.221331
126; 0.775911; 0.701282; 0.958665; 0.965278; 0.962942; 0.937792;0.221331
127; 0.775913; 0.701709; 0.958665; 0.966146; 0.963504; 0.939252;0.222646
128; 0.775913; 0.702601; 0.958665; 0.966146; 0.963504; 0.939252;0.222646
129; 0.775913; 0.706504; 0.958665; 0.966146; 0.963504; 0.939252;0.222646
130; 0.783842; 0.72624; 0.958665; 0.966146; 0.963504; 0.939252;0.222646
131; 0.783842; 0.724405; 0.958665; 0.966146; 0.963504; 0.939252;0.222646
132; 0.783842; 0.740581; 0.958665; 0.966146; 0.963504; 0.939252;0.222646
133; 0.783842; 0.733226; 0.958665; 0.966146; 0.963504; 0.939252;0.222646
134; 0.783842; 0.724308; 0.958665; 0.966146; 0.963504; 0.939252;0.222646
135; 0.783842; 0.717471; 0.958665; 0.966146; 0.963504; 0.939252;0.222646
136; 0.783842; 0.728181; 0.958665; 0.966146; 0.963504; 0.939252;0.222646
137; 0.78436; 0.72969; 0.957075; 0.971354; 0.966311; 0.948031;0.261073
138; 0.78436; 0.718552; 0.957075; 0.971354; 0.966311; 0.948031;0.261073
139; 0.78436; 0.724187; 0.957075; 0.971354; 0.966311; 0.948031;0.261073
140; 0.78436; 0.709511; 0.957075; 0.971354; 0.966311; 0.948031;0.261073
141; 0.78436; 0.688465; 0.957075; 0.971354; 0.966311; 0.948031;0.261073
142; 0.78436; 0.690634; 0.957075; 0.971354; 0.966311; 0.948031;0.261073
143; 0.78436; 0.679888; 0.957075; 0.971354; 0.966311; 0.948031;0.261073
144; 0.784992; 0.690609; 0.957075; 0.97309; 0.967434; 0.951027;0.261859
145; 0.784992; 0.698448; 0.957075; 0.97309; 0.967434; 0.951027;0.261859
