#Summary : 
#Best fitness Pop 1;0.942251
#Best fitness Pop 2;0.942251
#Std deviation Pop 1;0.245469
#Std deviation Pop 2;0.186606
#Sensitivity;0.798092
#Specificity;0.99566
#Accuracy;0.925884
#PPV;0.990138
#RMSE;0.259842
#RRSE;1.50012
#RAE;1.15288
#MSE;0.0675181
#ADM;0.880715
#MDM;0.0020723
#Size;1
#OverLearn;0.5

#Parameters : 
#Generations;150
#Population size;200
#Number of rules;3
#Number of var per rule;3
#Number of output variables;1
#Number of input sets;2
#Number of output sets;2
#Input sets pos. code size;7
#Output sets pos. code size;1
#Input vars bit code size;8
#Output vars bit code size;1
#Input sets bit code size;2
#Output sets bit code size;1
#Elite size;5
#Crossover probability;0.9
#Individual mutation prob.;0.2
#Bit mutation prob.;0.025
#Fixed vars;0
#Sensitivity weight;0
#Specificity weight;1
#Accuracy weight;0
#PPV weight;1
#RMSE weight;1
#RRSE weight;0
#RAE weight;0
#MSE weight;0
#ADM weight;0
#MDM weight;0
#Size weight;0.1
#OverLearn weight;0

#Fuzzy system : 
 IF 214761_at is MF 1 THEN  is MF 1
 IF  THEN  is MF 0
 IF  THEN  is MF 0
 ELSE :  is 0  

Membership functions : 
214761_at (3.12744 , 7.66406) ;  (0 , 1)


#Population Variables
Gen; FitMax; FitAvg; Sensitivity; Specificity; Accuracy; PPV; RMSE
1; 0.851795; 0.503446; 0.696343; 0.985243; 0.883212; 0.962637;0.341743
2; 0.899958; 0.539674; 0.756757; 0.980035; 0.901179; 0.953908;0.293643
3; 0.892565; 0.638089; 0.756757; 0.980035; 0.901179; 0.953908;0.293643
4; 0.893792; 0.642274; 0.756757; 0.980035; 0.901179; 0.953908;0.293643
5; 0.892677; 0.614017; 0.766296; 0.979167; 0.903987; 0.952569;0.288857
6; 0.919447; 0.653732; 0.766296; 0.979167; 0.903987; 0.952569;0.288857
7; 0.919447; 0.696857; 0.766296; 0.979167; 0.903987; 0.952569;0.288857
8; 0.919447; 0.681991; 0.766296; 0.979167; 0.903987; 0.952569;0.288857
9; 0.919447; 0.701093; 0.610493; 0.99566; 0.859629; 0.987147;0.350481
10; 0.919447; 0.660937; 0.610493; 0.99566; 0.859629; 0.987147;0.350481
11; 0.919447; 0.660911; 0.618442; 0.99566; 0.862437; 0.98731;0.348056
12; 0.919447; 0.696203; 0.618442; 0.99566; 0.862437; 0.98731;0.348056
13; 0.919754; 0.679274; 0.618442; 0.99566; 0.862437; 0.98731;0.348056
14; 0.919447; 0.698724; 0.662957; 0.993056; 0.876474; 0.981176;0.327263
15; 0.919447; 0.69013; 0.647059; 0.994792; 0.871982; 0.985472;0.338156
16; 0.926231; 0.707325; 0.647059; 0.994792; 0.871982; 0.985472;0.338156
17; 0.926295; 0.678141; 0.6407; 0.994792; 0.869736; 0.98533;0.337533
18; 0.926563; 0.709481; 0.647059; 0.994792; 0.871982; 0.985472;0.336282
19; 0.926563; 0.695803; 0.647059; 0.994792; 0.871982; 0.985472;0.336282
20; 0.926563; 0.670327; 0.647059; 0.994792; 0.871982; 0.985472;0.336282
21; 0.926563; 0.697874; 0.647059; 0.994792; 0.871982; 0.985472;0.336282
22; 0.926563; 0.685736; 0.647059; 0.994792; 0.871982; 0.985472;0.336282
23; 0.926563; 0.697577; 0.647059; 0.994792; 0.871982; 0.985472;0.336282
24; 0.926563; 0.695873; 0.647059; 0.994792; 0.871982; 0.985472;0.336282
25; 0.926563; 0.683932; 0.647059; 0.994792; 0.871982; 0.985472;0.336282
26; 0.926563; 0.706783; 0.647059; 0.994792; 0.871982; 0.985472;0.336282
27; 0.926563; 0.69167; 0.647059; 0.994792; 0.871982; 0.985472;0.336282
28; 0.926563; 0.693397; 0.647059; 0.994792; 0.871982; 0.985472;0.336282
29; 0.926563; 0.685599; 0.647059; 0.994792; 0.871982; 0.985472;0.336282
30; 0.926563; 0.712296; 0.647059; 0.994792; 0.871982; 0.985472;0.336282
31; 0.926563; 0.7285; 0.647059; 0.994792; 0.871982; 0.985472;0.336282
32; 0.926563; 0.722326; 0.647059; 0.994792; 0.871982; 0.985472;0.336282
33; 0.926563; 0.726989; 0.647059; 0.994792; 0.871982; 0.985472;0.336282
34; 0.926563; 0.718322; 0.647059; 0.994792; 0.871982; 0.985472;0.336282
35; 0.926563; 0.710925; 0.647059; 0.994792; 0.871982; 0.985472;0.336282
36; 0.926563; 0.725315; 0.647059; 0.994792; 0.871982; 0.985472;0.336282
37; 0.926563; 0.715667; 0.647059; 0.994792; 0.871982; 0.985472;0.336282
38; 0.926563; 0.727322; 0.647059; 0.994792; 0.871982; 0.985472;0.336282
39; 0.926563; 0.767741; 0.647059; 0.994792; 0.871982; 0.985472;0.336282
40; 0.926563; 0.772654; 0.647059; 0.994792; 0.871982; 0.985472;0.336282
41; 0.926563; 0.754651; 0.647059; 0.994792; 0.871982; 0.985472;0.336282
42; 0.926563; 0.751694; 0.647059; 0.994792; 0.871982; 0.985472;0.336282
43; 0.926563; 0.748568; 0.647059; 0.994792; 0.871982; 0.985472;0.336282
44; 0.926563; 0.746648; 0.647059; 0.994792; 0.871982; 0.985472;0.336282
45; 0.926563; 0.779345; 0.647059; 0.994792; 0.871982; 0.985472;0.336282
46; 0.926563; 0.754928; 0.647059; 0.994792; 0.871982; 0.985472;0.336282
47; 0.926743; 0.771421; 0.647059; 0.994792; 0.871982; 0.985472;0.335264
48; 0.926743; 0.764374; 0.647059; 0.994792; 0.871982; 0.985472;0.335264
49; 0.926743; 0.781042; 0.647059; 0.994792; 0.871982; 0.985472;0.335264
50; 0.926743; 0.782665; 0.647059; 0.994792; 0.871982; 0.985472;0.335264
51; 0.926743; 0.767525; 0.647059; 0.994792; 0.871982; 0.985472;0.335264
52; 0.926743; 0.746644; 0.647059; 0.994792; 0.871982; 0.985472;0.335264
53; 0.926743; 0.750612; 0.647059; 0.994792; 0.871982; 0.985472;0.335264
54; 0.926743; 0.76875; 0.647059; 0.994792; 0.871982; 0.985472;0.335264
55; 0.926743; 0.800699; 0.647059; 0.994792; 0.871982; 0.985472;0.335264
56; 0.926743; 0.77491; 0.647059; 0.994792; 0.871982; 0.985472;0.335264
57; 0.926743; 0.785928; 0.647059; 0.994792; 0.871982; 0.985472;0.335264
58; 0.926743; 0.780709; 0.647059; 0.994792; 0.871982; 0.985472;0.335264
59; 0.926743; 0.787255; 0.647059; 0.994792; 0.871982; 0.985472;0.335264
60; 0.926743; 0.766504; 0.647059; 0.994792; 0.871982; 0.985472;0.335264
61; 0.926743; 0.786324; 0.647059; 0.994792; 0.871982; 0.985472;0.335264
62; 0.926743; 0.758753; 0.647059; 0.994792; 0.871982; 0.985472;0.335264
63; 0.926743; 0.778627; 0.647059; 0.994792; 0.871982; 0.985472;0.335264
64; 0.926743; 0.776879; 0.647059; 0.994792; 0.871982; 0.985472;0.335264
65; 0.926743; 0.76606; 0.647059; 0.994792; 0.871982; 0.985472;0.335264
66; 0.926743; 0.761636; 0.647059; 0.994792; 0.871982; 0.985472;0.335264
67; 0.926743; 0.764426; 0.647059; 0.994792; 0.871982; 0.985472;0.335264
68; 0.926743; 0.790214; 0.647059; 0.994792; 0.871982; 0.985472;0.335264
69; 0.926743; 0.805034; 0.647059; 0.994792; 0.871982; 0.985472;0.335264
70; 0.926743; 0.799302; 0.647059; 0.994792; 0.871982; 0.985472;0.335264
71; 0.926743; 0.792829; 0.694754; 0.999132; 0.891634; 0.997717;0.314321
72; 0.926743; 0.799753; 0.694754; 0.999132; 0.891634; 0.997717;0.314321
73; 0.926743; 0.773629; 0.694754; 0.999132; 0.891634; 0.997717;0.314321
74; 0.926743; 0.769006; 0.798092; 0.99566; 0.925884; 0.990138;0.259842
75; 0.926743; 0.771815; 0.798092; 0.99566; 0.925884; 0.990138;0.259842
76; 0.926743; 0.765184; 0.798092; 0.99566; 0.925884; 0.990138;0.259842
77; 0.926743; 0.79114; 0.798092; 0.99566; 0.925884; 0.990138;0.259842
78; 0.926743; 0.803072; 0.798092; 0.99566; 0.925884; 0.990138;0.259842
79; 0.926743; 0.801814; 0.798092; 0.99566; 0.925884; 0.990138;0.259842
80; 0.926743; 0.793216; 0.798092; 0.99566; 0.925884; 0.990138;0.259842
81; 0.926743; 0.780445; 0.798092; 0.99566; 0.925884; 0.990138;0.259842
82; 0.926743; 0.792861; 0.798092; 0.99566; 0.925884; 0.990138;0.259842
83; 0.926743; 0.767129; 0.798092; 0.99566; 0.925884; 0.990138;0.259842
84; 0.926743; 0.795153; 0.798092; 0.99566; 0.925884; 0.990138;0.259842
85; 0.926743; 0.798136; 0.798092; 0.99566; 0.925884; 0.990138;0.259842
86; 0.926743; 0.787984; 0.798092; 0.99566; 0.925884; 0.990138;0.259842
87; 0.926743; 0.786833; 0.798092; 0.99566; 0.925884; 0.990138;0.259842
88; 0.926743; 0.771551; 0.798092; 0.99566; 0.925884; 0.990138;0.259842
