#Summary : 
#Best fitness Pop 1;0.906776
#Best fitness Pop 2;0.906776
#Std deviation Pop 1;0.191773
#Std deviation Pop 2;0.223497
#Sensitivity;0.931638
#Specificity;0.986111
#Accuracy;0.966873
#PPV;0.973422
#RMSE;0.182872
#RRSE;0.577579
#RAE;0.187994
#MSE;0.0334422
#ADM;0.931069
#MDM;0.00141943
#Size;0.25
#OverLearn;0.5

#Parameters : 
#Generations;150
#Population size;200
#Number of rules;3
#Number of var per rule;3
#Number of output variables;1
#Number of input sets;2
#Number of output sets;2
#Input sets pos. code size;7
#Output sets pos. code size;1
#Input vars bit code size;8
#Output vars bit code size;1
#Input sets bit code size;2
#Output sets bit code size;1
#Elite size;5
#Crossover probability;0.9
#Individual mutation prob.;0.2
#Bit mutation prob.;0.025
#Fixed vars;0
#Sensitivity weight;1
#Specificity weight;0
#Accuracy weight;0
#PPV weight;1
#RMSE weight;1
#RRSE weight;0
#RAE weight;0
#MSE weight;0
#ADM weight;0
#MDM weight;0
#Size weight;0.1
#OverLearn weight;0

#Fuzzy system : 
 IF 221349_at is MF 1 THEN  is MF 1
 IF 1566363_at is MF 1 AND 200661_at is MF 0 THEN  is MF 1
 IF 205051_s_at is MF 1 THEN  is MF 0
 ELSE :  is 0  

Membership functions : 
200661_at (9.2548 , 9.62133) ; 1566363_at (6.15371 , 12.7797) ; 205051_s_at (7.35009 , 8.99014) ; 221349_at (6.94569 , 9.26937) ;  (0 , 1)


#Population Variables
Gen; FitMax; FitAvg; Sensitivity; Specificity; Accuracy; PPV; RMSE
1; 0.674827; 0.494498; 0.915739; 0.886285; 0.896687; 0.81471;0.274563
2; 0.838931; 0.522455; 0.893482; 0.944444; 0.926446; 0.897764;0.253856
3; 0.831353; 0.587738; 0.893482; 0.944444; 0.926446; 0.897764;0.253856
4; 0.831353; 0.592429; 0.893482; 0.944444; 0.926446; 0.897764;0.253856
5; 0.880612; 0.670087; 0.893482; 0.944444; 0.926446; 0.897764;0.253856
6; 0.880612; 0.625954; 0.893482; 0.944444; 0.926446; 0.897764;0.253856
7; 0.880612; 0.646169; 0.893482; 0.944444; 0.926446; 0.897764;0.253856
8; 0.880696; 0.642075; 0.883943; 0.950521; 0.927007; 0.907015;0.252913
9; 0.880696; 0.627593; 0.883943; 0.950521; 0.927007; 0.907015;0.252913
10; 0.880696; 0.604308; 0.883943; 0.950521; 0.927007; 0.907015;0.252913
11; 0.880696; 0.623675; 0.883943; 0.950521; 0.927007; 0.907015;0.252913
12; 0.880696; 0.659617; 0.883943; 0.950521; 0.927007; 0.907015;0.252913
13; 0.880696; 0.616558; 0.883943; 0.950521; 0.927007; 0.907015;0.252913
14; 0.880696; 0.632256; 0.883943; 0.950521; 0.927007; 0.907015;0.252913
15; 0.880776; 0.655871; 0.896661; 0.942708; 0.926446; 0.895238;0.254108
16; 0.880776; 0.644304; 0.896661; 0.942708; 0.926446; 0.895238;0.254108
17; 0.881204; 0.625179; 0.926868; 0.945312; 0.938798; 0.902477;0.226668
18; 0.881204; 0.649985; 0.926868; 0.945312; 0.938798; 0.902477;0.226668
