#Summary : 
#Best fitness Pop 1;0.922053
#Best fitness Pop 2;0.929148
#Std deviation Pop 1;0.234265
#Std deviation Pop 2;0.176263
#Sensitivity;0.90938
#Specificity;0.993056
#Accuracy;0.963504
#PPV;0.986207
#RMSE;0.187585
#RRSE;0.59158
#RAE;0.190213
#MSE;0.0351882
#ADM;0.935802
#MDM;0.0167737
#Size;0.333333
#OverLearn;0.655184

#Parameters : 
#Generations;150
#Population size;200
#Number of rules;3
#Number of var per rule;3
#Number of output variables;1
#Number of input sets;2
#Number of output sets;2
#Input sets pos. code size;7
#Output sets pos. code size;1
#Input vars bit code size;8
#Output vars bit code size;1
#Input sets bit code size;2
#Output sets bit code size;1
#Elite size;5
#Crossover probability;0.9
#Individual mutation prob.;0.2
#Bit mutation prob.;0.025
#Fixed vars;0
#Sensitivity weight;1
#Specificity weight;1
#Accuracy weight;0
#PPV weight;1
#RMSE weight;0.4
#RRSE weight;0
#RAE weight;0
#MSE weight;0
#ADM weight;0
#MDM weight;0
#Size weight;0.1
#OverLearn weight;0

#Fuzzy system : 
 IF 214761_at is MF 1 THEN  is MF 1
 IF 1566363_at is MF 1 AND 221558_s_at is MF 1 THEN  is MF 1
 IF  THEN  is MF 1
 ELSE :  is 0  

Membership functions : 
1566363_at (5.91421 , 13.2587) ; 221558_s_at (6.8517 , 10.8964) ; 214761_at (5.67929 , 5.75018) ;  (0 , 1)


#Population Variables
Gen; FitMax; FitAvg; Sensitivity; Specificity; Accuracy; PPV; RMSE
1; 0.739463; 0.485468; 0.696343; 0.985243; 0.883212; 0.962637;0.341743
2; 0.871172; 0.563898; 0.869634; 0.955729; 0.925323; 0.914716;0.253063
3; 0.871172; 0.573; 0.883943; 0.950521; 0.927007; 0.907015;0.254925
4; 0.871172; 0.587675; 0.883943; 0.950521; 0.927007; 0.907015;0.254925
5; 0.871172; 0.603601; 0.883943; 0.950521; 0.927007; 0.907015;0.254925
6; 0.907626; 0.660087; 0.883943; 0.950521; 0.927007; 0.907015;0.254925
7; 0.907626; 0.689167; 0.883943; 0.950521; 0.927007; 0.907015;0.254925
8; 0.907626; 0.673191; 0.883943; 0.950521; 0.927007; 0.907015;0.254925
9; 0.907626; 0.674574; 0.883943; 0.950521; 0.927007; 0.907015;0.254925
10; 0.907626; 0.659458; 0.883943; 0.950521; 0.927007; 0.907015;0.254925
11; 0.907626; 0.680219; 0.883943; 0.950521; 0.927007; 0.907015;0.254925
12; 0.907626; 0.716524; 0.883943; 0.950521; 0.927007; 0.907015;0.254925
13; 0.907626; 0.696035; 0.883943; 0.950521; 0.927007; 0.907015;0.254925
14; 0.907626; 0.720993; 0.883943; 0.950521; 0.927007; 0.907015;0.254925
15; 0.907626; 0.691786; 0.883943; 0.950521; 0.927007; 0.907015;0.254925
16; 0.907626; 0.691066; 0.883943; 0.950521; 0.927007; 0.907015;0.254925
17; 0.907626; 0.668681; 0.883943; 0.950521; 0.927007; 0.907015;0.254925
18; 0.907626; 0.663071; 0.883943; 0.950521; 0.927007; 0.907015;0.254925
19; 0.907626; 0.702887; 0.883943; 0.950521; 0.927007; 0.907015;0.254925
20; 0.907626; 0.718667; 0.883943; 0.950521; 0.927007; 0.907015;0.254925
21; 0.907626; 0.693051; 0.883943; 0.950521; 0.927007; 0.907015;0.254925
22; 0.907626; 0.689704; 0.883943; 0.950521; 0.927007; 0.907015;0.254925
23; 0.907626; 0.708814; 0.883943; 0.950521; 0.927007; 0.907015;0.254925
24; 0.907626; 0.69396; 0.883943; 0.950521; 0.927007; 0.907015;0.254925
25; 0.907626; 0.685931; 0.883943; 0.950521; 0.927007; 0.907015;0.254925
26; 0.907626; 0.713218; 0.883943; 0.950521; 0.927007; 0.907015;0.254925
27; 0.907626; 0.704824; 0.883943; 0.950521; 0.927007; 0.907015;0.254925
28; 0.907626; 0.698982; 0.883943; 0.950521; 0.927007; 0.907015;0.254925
29; 0.907626; 0.711618; 0.883943; 0.950521; 0.927007; 0.907015;0.254925
30; 0.907742; 0.71863; 0.883943; 0.950521; 0.927007; 0.907015;0.253182
31; 0.907742; 0.690484; 0.883943; 0.950521; 0.927007; 0.907015;0.253182
32; 0.907742; 0.704114; 0.883943; 0.950521; 0.927007; 0.907015;0.253182
33; 0.907742; 0.660634; 0.883943; 0.950521; 0.927007; 0.907015;0.253182
34; 0.907742; 0.718838; 0.883943; 0.950521; 0.927007; 0.907015;0.253182
35; 0.907742; 0.697796; 0.883943; 0.950521; 0.927007; 0.907015;0.253182
36; 0.907742; 0.718636; 0.883943; 0.950521; 0.927007; 0.907015;0.253182
37; 0.907742; 0.713769; 0.883943; 0.950521; 0.927007; 0.907015;0.253182
38; 0.907742; 0.701683; 0.883943; 0.950521; 0.927007; 0.907015;0.253182
39; 0.907742; 0.66672; 0.883943; 0.950521; 0.927007; 0.907015;0.253182
40; 0.907742; 0.68267; 0.883943; 0.950521; 0.927007; 0.907015;0.253182
41; 0.907742; 0.632332; 0.883943; 0.950521; 0.927007; 0.907015;0.253182
42; 0.907742; 0.637882; 0.883943; 0.950521; 0.927007; 0.907015;0.253182
43; 0.907742; 0.651645; 0.883943; 0.950521; 0.927007; 0.907015;0.253182
44; 0.907742; 0.633852; 0.883943; 0.950521; 0.927007; 0.907015;0.253182
45; 0.907742; 0.650194; 0.883943; 0.950521; 0.927007; 0.907015;0.253182
46; 0.907742; 0.618374; 0.844197; 0.987847; 0.937114; 0.974312;0.252556
47; 0.907742; 0.618423; 0.874404; 0.980903; 0.94329; 0.961538;0.248339
48; 0.907742; 0.631644; 0.890302; 0.977431; 0.946659; 0.955631;0.241688
49; 0.917619; 0.615419; 0.890302; 0.977431; 0.946659; 0.955631;0.241688
50; 0.917619; 0.61303; 0.890302; 0.977431; 0.946659; 0.955631;0.241688
51; 0.917619; 0.61423; 0.890302; 0.977431; 0.946659; 0.955631;0.241688
52; 0.917619; 0.622393; 0.890302; 0.977431; 0.946659; 0.955631;0.241688
53; 0.918326; 0.628947; 0.871224; 0.985243; 0.944975; 0.969912;0.243995
54; 0.918326; 0.633998; 0.871224; 0.985243; 0.944975; 0.969912;0.243995
55; 0.918326; 0.670812; 0.871224; 0.985243; 0.944975; 0.969912;0.243995
56; 0.918326; 0.633202; 0.871224; 0.985243; 0.944975; 0.969912;0.243995
57; 0.918326; 0.620345; 0.871224; 0.985243; 0.944975; 0.969912;0.243995
58; 0.918326; 0.614845; 0.871224; 0.985243; 0.944975; 0.969912;0.243995
59; 0.918326; 0.597167; 0.871224; 0.985243; 0.944975; 0.969912;0.243995
60; 0.918326; 0.614629; 0.871224; 0.985243; 0.944975; 0.969912;0.243995
61; 0.918414; 0.648479; 0.890302; 0.978299; 0.947221; 0.957265;0.240494
62; 0.918414; 0.69934; 0.890302; 0.978299; 0.947221; 0.957265;0.240494
63; 0.918905; 0.664943; 0.891892; 0.978299; 0.947782; 0.957338;0.240247
64; 0.918905; 0.683756; 0.891892; 0.978299; 0.947782; 0.957338;0.240247
65; 0.918905; 0.6786; 0.891892; 0.978299; 0.947782; 0.957338;0.240247
66; 0.918905; 0.690835; 0.891892; 0.978299; 0.947782; 0.957338;0.240247
67; 0.918905; 0.676283; 0.891892; 0.978299; 0.947782; 0.957338;0.240247
68; 0.920029; 0.708156; 0.882353; 0.983507; 0.947782; 0.966899;0.245792
69; 0.920029; 0.721069; 0.882353; 0.983507; 0.947782; 0.966899;0.245792
70; 0.920029; 0.690254; 0.882353; 0.983507; 0.947782; 0.966899;0.245792
71; 0.920029; 0.697558; 0.882353; 0.983507; 0.947782; 0.966899;0.245792
72; 0.920029; 0.68724; 0.882353; 0.983507; 0.947782; 0.966899;0.245792
73; 0.920029; 0.687387; 0.882353; 0.983507; 0.947782; 0.966899;0.245792
74; 0.920519; 0.695176; 0.883943; 0.983507; 0.948344; 0.966956;0.245492
75; 0.920519; 0.702446; 0.883943; 0.983507; 0.948344; 0.966956;0.245492
76; 0.920519; 0.716468; 0.883943; 0.983507; 0.948344; 0.966956;0.245492
77; 0.920519; 0.728437; 0.883943; 0.983507; 0.948344; 0.966956;0.245492
78; 0.920519; 0.696764; 0.883943; 0.983507; 0.948344; 0.966956;0.245492
79; 0.920519; 0.704317; 0.883943; 0.983507; 0.948344; 0.966956;0.245492
80; 0.920519; 0.725368; 0.883943; 0.983507; 0.948344; 0.966956;0.245492
81; 0.920519; 0.72278; 0.883943; 0.983507; 0.948344; 0.966956;0.245492
82; 0.920519; 0.73009; 0.883943; 0.983507; 0.948344; 0.966956;0.245492
83; 0.920519; 0.751539; 0.883943; 0.983507; 0.948344; 0.966956;0.245492
84; 0.920519; 0.729928; 0.883943; 0.983507; 0.948344; 0.966956;0.245492
