#Summary : 
#Best fitness Pop 1;0.917458
#Best fitness Pop 2;0.920595
#Std deviation Pop 1;0.222275
#Std deviation Pop 2;0.169308
#Sensitivity;0.920509
#Specificity;0.990451
#Accuracy;0.96575
#PPV;0.981356
#RMSE;0.189877
#RRSE;1.58744
#RAE;1.2995
#MSE;0.0360534
#ADM;0.925287
#MDM;0.0192564
#Size;0.333333
#OverLearn;0.483186

#Parameters : 
#Generations;150
#Population size;200
#Number of rules;3
#Number of var per rule;3
#Number of output variables;1
#Number of input sets;2
#Number of output sets;2
#Input sets pos. code size;7
#Output sets pos. code size;1
#Input vars bit code size;8
#Output vars bit code size;1
#Input sets bit code size;2
#Output sets bit code size;1
#Elite size;5
#Crossover probability;0.9
#Individual mutation prob.;0.2
#Bit mutation prob.;0.025
#Fixed vars;0
#Sensitivity weight;0.4
#Specificity weight;0.6
#Accuracy weight;0
#PPV weight;1
#RMSE weight;1
#RRSE weight;0
#RAE weight;0
#MSE weight;0
#ADM weight;0
#MDM weight;0
#Size weight;0.1
#OverLearn weight;0

#Fuzzy system : 
 IF 214761_at is MF 1 THEN  is MF 1
 IF 231935_at is MF 1 THEN  is MF 1
 IF 200661_at is MF 1 THEN  is MF 0
 ELSE :  is 0  

Membership functions : 
231935_at (5.03727 , 8.75838) ; 200661_at (7.84108 , 10.9303) ; 214761_at (2.98567 , 7.30964) ;  (0 , 1)


#Population Variables
Gen; FitMax; FitAvg; Sensitivity; Specificity; Accuracy; PPV; RMSE
1; 0.775299; 0.499499; 0.696343; 0.985243; 0.883212; 0.962637;0.341743
2; 0.862657; 0.577881; 0.828299; 0.969618; 0.919708; 0.93705;0.259916
3; 0.862657; 0.580739; 0.828299; 0.969618; 0.919708; 0.93705;0.259916
4; 0.860154; 0.589001; 0.828299; 0.969618; 0.919708; 0.93705;0.259916
5; 0.861276; 0.61695; 0.828299; 0.969618; 0.919708; 0.93705;0.259916
6; 0.898477; 0.643274; 0.828299; 0.969618; 0.919708; 0.93705;0.259916
7; 0.898477; 0.669507; 0.828299; 0.969618; 0.919708; 0.93705;0.259916
8; 0.898477; 0.663451; 0.828299; 0.969618; 0.919708; 0.93705;0.259916
9; 0.898477; 0.658641; 0.828299; 0.969618; 0.919708; 0.93705;0.259916
10; 0.898477; 0.619782; 0.828299; 0.969618; 0.919708; 0.93705;0.259916
11; 0.898477; 0.661876; 0.828299; 0.969618; 0.919708; 0.93705;0.259916
12; 0.898477; 0.670246; 0.828299; 0.969618; 0.919708; 0.93705;0.259916
13; 0.898477; 0.649398; 0.828299; 0.969618; 0.919708; 0.93705;0.259916
14; 0.898734; 0.67605; 0.834658; 0.96875; 0.921393; 0.935829;0.259923
15; 0.898734; 0.6829; 0.834658; 0.96875; 0.921393; 0.935829;0.259923
16; 0.898734; 0.673053; 0.834658; 0.96875; 0.921393; 0.935829;0.259923
17; 0.898734; 0.654995; 0.834658; 0.96875; 0.921393; 0.935829;0.259923
18; 0.898734; 0.691969; 0.834658; 0.96875; 0.921393; 0.935829;0.259923
19; 0.898734; 0.686319; 0.834658; 0.96875; 0.921393; 0.935829;0.259923
20; 0.898734; 0.680798; 0.834658; 0.96875; 0.921393; 0.935829;0.259923
21; 0.898788; 0.659559; 0.836248; 0.967882; 0.921393; 0.934281;0.257161
22; 0.898788; 0.639413; 0.836248; 0.967882; 0.921393; 0.934281;0.257161
23; 0.898788; 0.646229; 0.836248; 0.967882; 0.921393; 0.934281;0.257161
24; 0.898788; 0.660082; 0.836248; 0.967882; 0.921393; 0.934281;0.257161
25; 0.898788; 0.63296; 0.836248; 0.967882; 0.921393; 0.934281;0.257161
26; 0.899058; 0.630919; 0.834658; 0.96875; 0.921393; 0.935829;0.258189
27; 0.899058; 0.634922; 0.834658; 0.96875; 0.921393; 0.935829;0.258189
28; 0.899058; 0.643153; 0.834658; 0.96875; 0.921393; 0.935829;0.258189
29; 0.899058; 0.647281; 0.834658; 0.96875; 0.921393; 0.935829;0.258189
30; 0.899058; 0.679158; 0.834658; 0.96875; 0.921393; 0.935829;0.258189
31; 0.899058; 0.654118; 0.834658; 0.96875; 0.921393; 0.935829;0.258189
32; 0.899058; 0.65213; 0.834658; 0.96875; 0.921393; 0.935829;0.258189
33; 0.899058; 0.661195; 0.834658; 0.96875; 0.921393; 0.935829;0.258189
34; 0.899058; 0.680466; 0.834658; 0.96875; 0.921393; 0.935829;0.258189
35; 0.899058; 0.681099; 0.834658; 0.96875; 0.921393; 0.935829;0.258189
36; 0.899058; 0.694105; 0.834658; 0.96875; 0.921393; 0.935829;0.258189
37; 0.899058; 0.652329; 0.834658; 0.96875; 0.921393; 0.935829;0.258189
38; 0.899058; 0.639773; 0.834658; 0.96875; 0.921393; 0.935829;0.258189
39; 0.899058; 0.664392; 0.834658; 0.96875; 0.921393; 0.935829;0.258189
40; 0.899058; 0.640864; 0.834658; 0.96875; 0.921393; 0.935829;0.258189
41; 0.899058; 0.648382; 0.834658; 0.96875; 0.921393; 0.935829;0.258189
42; 0.899058; 0.655653; 0.834658; 0.96875; 0.921393; 0.935829;0.258189
43; 0.899058; 0.660464; 0.834658; 0.96875; 0.921393; 0.935829;0.258189
44; 0.899058; 0.649491; 0.834658; 0.96875; 0.921393; 0.935829;0.258189
45; 0.899058; 0.646312; 0.834658; 0.96875; 0.921393; 0.935829;0.258189
46; 0.899058; 0.64144; 0.834658; 0.96875; 0.921393; 0.935829;0.258189
47; 0.899058; 0.644378; 0.834658; 0.96875; 0.921393; 0.935829;0.258189
48; 0.899058; 0.662739; 0.834658; 0.96875; 0.921393; 0.935829;0.258189
49; 0.899058; 0.688466; 0.834658; 0.96875; 0.921393; 0.935829;0.258189
50; 0.899058; 0.65768; 0.834658; 0.96875; 0.921393; 0.935829;0.258189
51; 0.899058; 0.650142; 0.834658; 0.96875; 0.921393; 0.935829;0.258189
52; 0.899058; 0.640568; 0.834658; 0.96875; 0.921393; 0.935829;0.258189
53; 0.899058; 0.631628; 0.834658; 0.96875; 0.921393; 0.935829;0.258189
54; 0.899058; 0.667447; 0.834658; 0.96875; 0.921393; 0.935829;0.258189
55; 0.899058; 0.70149; 0.834658; 0.96875; 0.921393; 0.935829;0.258189
56; 0.899058; 0.668127; 0.834658; 0.96875; 0.921393; 0.935829;0.258189
57; 0.899058; 0.668432; 0.834658; 0.96875; 0.921393; 0.935829;0.258189
58; 0.899058; 0.635783; 0.834658; 0.96875; 0.921393; 0.935829;0.258189
59; 0.899058; 0.652635; 0.834658; 0.96875; 0.921393; 0.935829;0.258189
60; 0.899058; 0.651628; 0.834658; 0.96875; 0.921393; 0.935829;0.258189
61; 0.899058; 0.631767; 0.834658; 0.96875; 0.921393; 0.935829;0.258189
62; 0.899058; 0.674835; 0.834658; 0.96875; 0.921393; 0.935829;0.258189
63; 0.899058; 0.634332; 0.834658; 0.96875; 0.921393; 0.935829;0.258189
64; 0.899058; 0.666054; 0.825119; 0.986979; 0.929815; 0.97191;0.246359
65; 0.899058; 0.635404; 0.825119; 0.986979; 0.929815; 0.97191;0.246359
66; 0.899058; 0.652464; 0.825119; 0.986979; 0.929815; 0.97191;0.246359
67; 0.899058; 0.621; 0.864865; 0.994792; 0.948905; 0.989091;0.239413
68; 0.899058; 0.638639; 0.864865; 0.994792; 0.948905; 0.989091;0.239413
69; 0.899058; 0.664454; 0.864865; 0.994792; 0.948905; 0.989091;0.239413
70; 0.899058; 0.668269; 0.864865; 0.994792; 0.948905; 0.989091;0.239413
71; 0.899058; 0.685486; 0.864865; 0.994792; 0.948905; 0.989091;0.239413
72; 0.899512; 0.612611; 0.864865; 0.994792; 0.948905; 0.989091;0.239413
73; 0.900438; 0.619395; 0.801272; 0.993924; 0.925884; 0.986301;0.260098
74; 0.900438; 0.602457; 0.798092; 0.99566; 0.925884; 0.990138;0.260645
75; 0.900438; 0.648369; 0.806041; 0.993924; 0.927569; 0.986381;0.256257
76; 0.916906; 0.64612; 0.806041; 0.993924; 0.927569; 0.986381;0.256257
77; 0.916906; 0.624587; 0.806041; 0.993924; 0.927569; 0.986381;0.256257
78; 0.916906; 0.616456; 0.806041; 0.993924; 0.927569; 0.986381;0.256257
79; 0.916906; 0.636145; 0.806041; 0.993924; 0.927569; 0.986381;0.256257
80; 0.916906; 0.650642; 0.806041; 0.993924; 0.927569; 0.986381;0.256257
81; 0.916906; 0.677414; 0.806041; 0.993924; 0.927569; 0.986381;0.256257
82; 0.916906; 0.659897; 0.806041; 0.993924; 0.927569; 0.986381;0.256257
83; 0.916906; 0.64244; 0.806041; 0.993924; 0.927569; 0.986381;0.256257
84; 0.916906; 0.656342; 0.806041; 0.993924; 0.927569; 0.986381;0.256257
85; 0.916906; 0.637032; 0.806041; 0.993924; 0.927569; 0.986381;0.256257
86; 0.916906; 0.638272; 0.806041; 0.993924; 0.927569; 0.986381;0.256257
87; 0.916906; 0.607432; 0.806041; 0.993924; 0.927569; 0.986381;0.256257
88; 0.916906; 0.645866; 0.806041; 0.993924; 0.927569; 0.986381;0.256257
89; 0.916906; 0.64257; 0.806041; 0.993924; 0.927569; 0.986381;0.256257
90; 0.916906; 0.603609; 0.806041; 0.993924; 0.927569; 0.986381;0.256257
91; 0.916906; 0.634625; 0.806041; 0.993924; 0.927569; 0.986381;0.256257
92; 0.916906; 0.62224; 0.806041; 0.993924; 0.927569; 0.986381;0.256257
93; 0.916906; 0.632263; 0.806041; 0.993924; 0.927569; 0.986381;0.256257
94; 0.916906; 0.629473; 0.806041; 0.993924; 0.927569; 0.986381;0.256257
95; 0.916906; 0.641638; 0.806041; 0.993924; 0.927569; 0.986381;0.256257
96; 0.916906; 0.624435; 0.806041; 0.993924; 0.927569; 0.986381;0.256257
97; 0.916906; 0.636633; 0.806041; 0.993924; 0.927569; 0.986381;0.256257
