#Summary : 
#Best fitness Pop 1;0.935629
#Best fitness Pop 2;0.935629
#Std deviation Pop 1;0.24454
#Std deviation Pop 2;0.187849
#Sensitivity;0.91097
#Specificity;0.994792
#Accuracy;0.965188
#PPV;0.989637
#RMSE;0.209358
#RRSE;0.87445
#RAE;0.413526
#MSE;0.0438309
#ADM;0.90705
#MDM;0.000375897
#Size;0.333333
#OverLearn;0.5

#Parameters : 
#Generations;150
#Population size;200
#Number of rules;3
#Number of var per rule;3
#Number of output variables;1
#Number of input sets;2
#Number of output sets;2
#Input sets pos. code size;7
#Output sets pos. code size;1
#Input vars bit code size;8
#Output vars bit code size;1
#Input sets bit code size;2
#Output sets bit code size;1
#Elite size;5
#Crossover probability;0.9
#Individual mutation prob.;0.2
#Bit mutation prob.;0.025
#Fixed vars;0
#Sensitivity weight;1
#Specificity weight;1
#Accuracy weight;0
#PPV weight;1
#RMSE weight;0.4
#RRSE weight;0
#RAE weight;0
#MSE weight;0
#ADM weight;0
#MDM weight;0
#Size weight;0.1
#OverLearn weight;0

#Fuzzy system : 
 IF 214761_at is MF 1 THEN  is MF 1
 IF 1566363_at is MF 1 THEN  is MF 1
 IF 205051_s_at is MF 1 THEN  is MF 0
 ELSE :  is 0  

Membership functions : 
1566363_at (5.91421 , 12.9394) ; 205051_s_at (6.16926 , 9.12135) ; 214761_at (4.19071 , 8.93999) ;  (0 , 1)


#Population Variables
Gen; FitMax; FitAvg; Sensitivity; Specificity; Accuracy; PPV; RMSE
1; 0.739463; 0.485468; 0.696343; 0.985243; 0.883212; 0.962637;0.341743
2; 0.871172; 0.563898; 0.869634; 0.955729; 0.925323; 0.914716;0.253063
3; 0.871172; 0.573; 0.883943; 0.950521; 0.927007; 0.907015;0.254925
4; 0.871172; 0.587675; 0.883943; 0.950521; 0.927007; 0.907015;0.254925
5; 0.871172; 0.603601; 0.883943; 0.950521; 0.927007; 0.907015;0.254925
6; 0.907626; 0.660087; 0.883943; 0.950521; 0.927007; 0.907015;0.254925
7; 0.907626; 0.689167; 0.883943; 0.950521; 0.927007; 0.907015;0.254925
8; 0.907626; 0.673191; 0.883943; 0.950521; 0.927007; 0.907015;0.254925
9; 0.907626; 0.674574; 0.883943; 0.950521; 0.927007; 0.907015;0.254925
10; 0.907626; 0.659458; 0.883943; 0.950521; 0.927007; 0.907015;0.254925
11; 0.907626; 0.680219; 0.883943; 0.950521; 0.927007; 0.907015;0.254925
12; 0.907626; 0.716524; 0.883943; 0.950521; 0.927007; 0.907015;0.254925
13; 0.907626; 0.696035; 0.883943; 0.950521; 0.927007; 0.907015;0.254925
14; 0.907626; 0.720993; 0.883943; 0.950521; 0.927007; 0.907015;0.254925
15; 0.907626; 0.691786; 0.883943; 0.950521; 0.927007; 0.907015;0.254925
16; 0.907626; 0.691066; 0.883943; 0.950521; 0.927007; 0.907015;0.254925
17; 0.907626; 0.668681; 0.883943; 0.950521; 0.927007; 0.907015;0.254925
18; 0.907626; 0.663071; 0.883943; 0.950521; 0.927007; 0.907015;0.254925
19; 0.907626; 0.702887; 0.883943; 0.950521; 0.927007; 0.907015;0.254925
20; 0.907626; 0.718667; 0.883943; 0.950521; 0.927007; 0.907015;0.254925
21; 0.907626; 0.693051; 0.883943; 0.950521; 0.927007; 0.907015;0.254925
22; 0.907626; 0.689704; 0.883943; 0.950521; 0.927007; 0.907015;0.254925
23; 0.907626; 0.708814; 0.883943; 0.950521; 0.927007; 0.907015;0.254925
24; 0.907626; 0.69396; 0.883943; 0.950521; 0.927007; 0.907015;0.254925
25; 0.907626; 0.685931; 0.883943; 0.950521; 0.927007; 0.907015;0.254925
26; 0.907626; 0.713218; 0.883943; 0.950521; 0.927007; 0.907015;0.254925
27; 0.907626; 0.704824; 0.883943; 0.950521; 0.927007; 0.907015;0.254925
28; 0.907626; 0.698982; 0.883943; 0.950521; 0.927007; 0.907015;0.254925
29; 0.907626; 0.711618; 0.883943; 0.950521; 0.927007; 0.907015;0.254925
30; 0.907742; 0.71863; 0.883943; 0.950521; 0.927007; 0.907015;0.253182
31; 0.907742; 0.690484; 0.883943; 0.950521; 0.927007; 0.907015;0.253182
32; 0.907742; 0.704114; 0.883943; 0.950521; 0.927007; 0.907015;0.253182
33; 0.907742; 0.660634; 0.883943; 0.950521; 0.927007; 0.907015;0.253182
34; 0.907742; 0.718838; 0.883943; 0.950521; 0.927007; 0.907015;0.253182
35; 0.907742; 0.697796; 0.883943; 0.950521; 0.927007; 0.907015;0.253182
36; 0.907742; 0.718636; 0.883943; 0.950521; 0.927007; 0.907015;0.253182
37; 0.907742; 0.713769; 0.883943; 0.950521; 0.927007; 0.907015;0.253182
38; 0.907742; 0.701683; 0.883943; 0.950521; 0.927007; 0.907015;0.253182
39; 0.907742; 0.66672; 0.883943; 0.950521; 0.927007; 0.907015;0.253182
40; 0.907742; 0.68267; 0.883943; 0.950521; 0.927007; 0.907015;0.253182
41; 0.907742; 0.632332; 0.883943; 0.950521; 0.927007; 0.907015;0.253182
42; 0.907742; 0.637882; 0.883943; 0.950521; 0.927007; 0.907015;0.253182
43; 0.907742; 0.651645; 0.883943; 0.950521; 0.927007; 0.907015;0.253182
44; 0.907742; 0.633852; 0.883943; 0.950521; 0.927007; 0.907015;0.253182
45; 0.907742; 0.650194; 0.883943; 0.950521; 0.927007; 0.907015;0.253182
46; 0.907742; 0.618374; 0.883943; 0.950521; 0.927007; 0.907015;0.253182
47; 0.907742; 0.618423; 0.883943; 0.950521; 0.927007; 0.907015;0.253182
48; 0.907742; 0.631654; 0.877583; 0.975694; 0.941044; 0.951724;0.237814
49; 0.907742; 0.625112; 0.883943; 0.97309; 0.941606; 0.947189;0.240484
50; 0.907742; 0.635681; 0.891892; 0.978299; 0.947782; 0.957338;0.227347
51; 0.907742; 0.64321; 0.888712; 0.977431; 0.946098; 0.955556;0.239538
52; 0.917287; 0.632982; 0.891892; 0.979167; 0.948344; 0.958974;0.226529
53; 0.918326; 0.647748; 0.891892; 0.979167; 0.948344; 0.958974;0.226529
54; 0.918326; 0.642701; 0.883943; 0.987847; 0.951151; 0.975439;0.233551
55; 0.924984; 0.687704; 0.883943; 0.987847; 0.951151; 0.975439;0.233551
56; 0.917182; 0.650303; 0.883943; 0.987847; 0.951151; 0.975439;0.233551
57; 0.907742; 0.626113; 0.883943; 0.987847; 0.951151; 0.975439;0.233551
58; 0.917253; 0.610251; 0.883943; 0.987847; 0.951151; 0.975439;0.233551
59; 0.917253; 0.599062; 0.883943; 0.987847; 0.951151; 0.975439;0.233551
60; 0.917287; 0.595049; 0.883943; 0.987847; 0.951151; 0.975439;0.233551
61; 0.924984; 0.631877; 0.883943; 0.987847; 0.951151; 0.975439;0.233551
62; 0.924984; 0.630297; 0.883943; 0.987847; 0.951151; 0.975439;0.233551
63; 0.924984; 0.646814; 0.883943; 0.987847; 0.951151; 0.975439;0.233551
64; 0.925986; 0.660011; 0.891892; 0.986111; 0.952836; 0.97227;0.231595
65; 0.925986; 0.659564; 0.891892; 0.986111; 0.952836; 0.97227;0.231595
66; 0.926039; 0.691375; 0.882353; 0.989583; 0.951713; 0.978836;0.232926
67; 0.926039; 0.682692; 0.882353; 0.989583; 0.951713; 0.978836;0.232926
68; 0.926039; 0.699013; 0.882353; 0.989583; 0.951713; 0.978836;0.232926
69; 0.926039; 0.705572; 0.882353; 0.989583; 0.951713; 0.978836;0.232926
70; 0.926039; 0.670746; 0.882353; 0.989583; 0.951713; 0.978836;0.232926
71; 0.926039; 0.680757; 0.882353; 0.989583; 0.951713; 0.978836;0.232926
72; 0.926297; 0.660408; 0.868044; 0.994792; 0.950028; 0.98913;0.23415
73; 0.926297; 0.684974; 0.868044; 0.994792; 0.950028; 0.98913;0.23415
74; 0.926297; 0.700545; 0.868044; 0.994792; 0.950028; 0.98913;0.23415
75; 0.926297; 0.685058; 0.868044; 0.994792; 0.950028; 0.98913;0.23415
76; 0.926297; 0.711389; 0.868044; 0.994792; 0.950028; 0.98913;0.23415
77; 0.926297; 0.701473; 0.868044; 0.994792; 0.950028; 0.98913;0.23415
78; 0.926297; 0.690395; 0.868044; 0.994792; 0.950028; 0.98913;0.23415
79; 0.926297; 0.710613; 0.868044; 0.994792; 0.950028; 0.98913;0.23415
80; 0.926781; 0.731944; 0.869634; 0.994792; 0.95059; 0.98915;0.233803
81; 0.926781; 0.727875; 0.869634; 0.994792; 0.95059; 0.98915;0.233803
82; 0.926781; 0.713865; 0.869634; 0.994792; 0.95059; 0.98915;0.233803
83; 0.926781; 0.720249; 0.869634; 0.994792; 0.95059; 0.98915;0.233803
84; 0.926781; 0.70743; 0.869634; 0.994792; 0.95059; 0.98915;0.233803
