#Summary : 
#Best fitness Pop 1;0.927001
#Best fitness Pop 2;0.927001
#Std deviation Pop 1;0.238995
#Std deviation Pop 2;0.194113
#Sensitivity;0.91256
#Specificity;0.981771
#Accuracy;0.957327
#PPV;0.964706
#RMSE;0.229743
#RRSE;1.62368
#RAE;1.35146
#MSE;0.052782
#ADM;0.888337
#MDM;0.00174269
#Size;0.333333
#OverLearn;0.85

#Parameters : 
#Generations;150
#Population size;200
#Number of rules;3
#Number of var per rule;3
#Number of output variables;1
#Number of input sets;2
#Number of output sets;2
#Input sets pos. code size;7
#Output sets pos. code size;1
#Input vars bit code size;8
#Output vars bit code size;1
#Input sets bit code size;2
#Output sets bit code size;1
#Elite size;5
#Crossover probability;0.9
#Individual mutation prob.;0.2
#Bit mutation prob.;0.025
#Fixed vars;0
#Sensitivity weight;1
#Specificity weight;1
#Accuracy weight;0
#PPV weight;1
#RMSE weight;0.2
#RRSE weight;0
#RAE weight;0
#MSE weight;0
#ADM weight;0
#MDM weight;0
#Size weight;0.1
#OverLearn weight;0

#Fuzzy system : 
 IF 1566363_at is MF 1 THEN  is MF 1
 IF 243363_at is MF 1 THEN  is MF 1
 IF 223120_at is MF 1 THEN  is MF 0
 ELSE :  is 0  

Membership functions : 
1566363_at (3.59909 , 12.7797) ; 223120_at (6.39079 , 6.57718) ; 243363_at (4.54327 , 5.89776) ;  (0 , 1)


#Population Variables
Gen; FitMax; FitAvg; Sensitivity; Specificity; Accuracy; PPV; RMSE
1; 0.739959; 0.475241; 0.696343; 0.985243; 0.883212; 0.962637;0.341743
2; 0.874086; 0.557155; 0.869634; 0.955729; 0.925323; 0.914716;0.253063
3; 0.874086; 0.566463; 0.883943; 0.950521; 0.927007; 0.907015;0.254925
4; 0.874086; 0.581797; 0.883943; 0.950521; 0.927007; 0.907015;0.254925
5; 0.874086; 0.598012; 0.883943; 0.950521; 0.927007; 0.907015;0.254925
6; 0.911844; 0.656365; 0.883943; 0.950521; 0.927007; 0.907015;0.254925
7; 0.911844; 0.686413; 0.883943; 0.950521; 0.927007; 0.907015;0.254925
8; 0.911844; 0.669925; 0.883943; 0.950521; 0.927007; 0.907015;0.254925
9; 0.911844; 0.671206; 0.883943; 0.950521; 0.927007; 0.907015;0.254925
10; 0.911844; 0.655794; 0.883943; 0.950521; 0.927007; 0.907015;0.254925
11; 0.911844; 0.674151; 0.883943; 0.950521; 0.927007; 0.907015;0.254925
12; 0.911844; 0.703379; 0.883943; 0.950521; 0.927007; 0.907015;0.254925
13; 0.911844; 0.66331; 0.883943; 0.950521; 0.927007; 0.907015;0.254925
14; 0.911844; 0.694613; 0.883943; 0.950521; 0.927007; 0.907015;0.254925
15; 0.911844; 0.677903; 0.883943; 0.950521; 0.927007; 0.907015;0.254925
16; 0.911844; 0.678019; 0.883943; 0.950521; 0.927007; 0.907015;0.254925
17; 0.911844; 0.642703; 0.883943; 0.950521; 0.927007; 0.907015;0.254925
18; 0.911844; 0.668416; 0.883943; 0.950521; 0.927007; 0.907015;0.254925
19; 0.911844; 0.680798; 0.883943; 0.950521; 0.927007; 0.907015;0.254925
20; 0.911844; 0.68641; 0.883943; 0.950521; 0.927007; 0.907015;0.254925
21; 0.911844; 0.690043; 0.883943; 0.950521; 0.927007; 0.907015;0.254925
22; 0.911844; 0.650826; 0.883943; 0.950521; 0.927007; 0.907015;0.254925
23; 0.911844; 0.66828; 0.883943; 0.950521; 0.927007; 0.907015;0.254925
24; 0.911844; 0.650329; 0.883943; 0.950521; 0.927007; 0.907015;0.254925
