#Summary : 
#Best fitness Pop 1;0.920854
#Best fitness Pop 2;0.920854
#Std deviation Pop 1;0.155346
#Std deviation Pop 2;0.156762
#Sensitivity;0.798092
#Specificity;0.99566
#Accuracy;0.925884
#PPV;0.990138
#RMSE;0.258871
#RRSE;1.65684
#RAE;1.41051
#MSE;0.0670141
#ADM;0.87727
#MDM;0.00184202
#Size;1
#OverLearn;0.7

#Parameters : 
#Generations;100
#Population size;200
#Number of rules;3
#Number of var per rule;3
#Number of output variables;1
#Number of input sets;2
#Number of output sets;2
#Input sets pos. code size;7
#Output sets pos. code size;1
#Input vars bit code size;8
#Output vars bit code size;1
#Input sets bit code size;2
#Output sets bit code size;1
#Elite size;5
#Crossover probability;0.9
#Individual mutation prob.;0.2
#Bit mutation prob.;0.025
#Fixed vars;0
#Sensitivity weight;0
#Specificity weight;0
#Accuracy weight;0
#PPV weight;1
#RMSE weight;1
#RRSE weight;0
#RAE weight;0
#MSE weight;0
#ADM weight;0
#MDM weight;0
#Size weight;0.2
#OverLearn weight;0

#Fuzzy system : 
 IF  THEN  is MF 1
 IF 214761_at is MF 0 THEN  is MF 0
 IF  THEN  is MF 0
 ELSE :  is 1  

Membership functions : 
214761_at (2.84391 , 7.9476) ;  (0 , 1)


#Population Variables
Gen; FitMax; FitAvg; Sensitivity; Specificity; Accuracy; PPV; RMSE
1; 0.451135; 0.42898; 0.255962; 0.998264; 0.736103; 0.98773;0.421501
2; 0.821731; 0.580552; 0.387917; 0.998264; 0.782706; 0.99187;0.397821
3; 0.886761; 0.633901; 0.387917; 0.998264; 0.782706; 0.99187;0.397821
4; 0.886761; 0.6398; 0.387917; 0.998264; 0.782706; 0.99187;0.397821
5; 0.886761; 0.666993; 0.387917; 0.998264; 0.782706; 0.99187;0.397821
6; 0.886761; 0.639729; 0.387917; 0.998264; 0.782706; 0.99187;0.397821
7; 0.886761; 0.65003; 0.387917; 0.998264; 0.782706; 0.99187;0.397821
8; 0.886761; 0.672989; 0.387917; 0.998264; 0.782706; 0.99187;0.397821
9; 0.886761; 0.655394; 0.387917; 0.998264; 0.782706; 0.99187;0.397821
10; 0.886761; 0.684109; 0.387917; 0.998264; 0.782706; 0.99187;0.397821
11; 0.886761; 0.681408; 0.387917; 0.998264; 0.782706; 0.99187;0.397821
12; 0.886761; 0.68581; 0.387917; 0.998264; 0.782706; 0.99187;0.397821
13; 0.886761; 0.675955; 0.387917; 0.998264; 0.782706; 0.99187;0.397821
14; 0.886761; 0.703567; 0.387917; 0.998264; 0.782706; 0.99187;0.397821
15; 0.886761; 0.695077; 0.387917; 0.998264; 0.782706; 0.99187;0.397821
16; 0.886761; 0.710659; 0.387917; 0.998264; 0.782706; 0.99187;0.397821
17; 0.886761; 0.706139; 0.387917; 0.998264; 0.782706; 0.99187;0.397821
18; 0.886761; 0.667469; 0.387917; 0.998264; 0.782706; 0.99187;0.397821
19; 0.886761; 0.704851; 0.387917; 0.998264; 0.782706; 0.99187;0.397821
20; 0.886761; 0.70821; 0.387917; 0.998264; 0.782706; 0.99187;0.397821
21; 0.886761; 0.694336; 0.387917; 0.998264; 0.782706; 0.99187;0.397821
22; 0.886761; 0.713075; 0.387917; 0.998264; 0.782706; 0.99187;0.397821
23; 0.886761; 0.696699; 0.387917; 0.998264; 0.782706; 0.99187;0.397821
24; 0.886761; 0.720558; 0.387917; 0.998264; 0.782706; 0.99187;0.397821
25; 0.886761; 0.739643; 0.387917; 0.998264; 0.782706; 0.99187;0.397821
26; 0.886761; 0.744413; 0.387917; 0.998264; 0.782706; 0.99187;0.397821
27; 0.886761; 0.741016; 0.387917; 0.998264; 0.782706; 0.99187;0.397821
28; 0.886761; 0.737162; 0.387917; 0.998264; 0.782706; 0.99187;0.397821
29; 0.886761; 0.751965; 0.387917; 0.998264; 0.782706; 0.99187;0.397821
30; 0.886761; 0.761774; 0.387917; 0.998264; 0.782706; 0.99187;0.397821
31; 0.886761; 0.770781; 0.387917; 0.998264; 0.782706; 0.99187;0.397821
32; 0.886761; 0.759665; 0.387917; 0.998264; 0.782706; 0.99187;0.397821
33; 0.886761; 0.730064; 0.387917; 0.998264; 0.782706; 0.99187;0.397821
34; 0.886761; 0.748323; 0.387917; 0.998264; 0.782706; 0.99187;0.397821
35; 0.886761; 0.749768; 0.387917; 0.998264; 0.782706; 0.99187;0.397821
36; 0.886761; 0.74583; 0.387917; 0.998264; 0.782706; 0.99187;0.397821
37; 0.886761; 0.719718; 0.387917; 0.998264; 0.782706; 0.99187;0.397821
38; 0.886761; 0.729799; 0.387917; 0.998264; 0.782706; 0.99187;0.397821
39; 0.886761; 0.713544; 0.387917; 0.998264; 0.782706; 0.99187;0.397821
40; 0.886761; 0.734148; 0.387917; 0.998264; 0.782706; 0.99187;0.397821
41; 0.886761; 0.715368; 0.387917; 0.998264; 0.782706; 0.99187;0.397821
42; 0.886761; 0.70766; 0.387917; 0.998264; 0.782706; 0.99187;0.397821
43; 0.886761; 0.709793; 0.387917; 0.998264; 0.782706; 0.99187;0.397821
44; 0.886817; 0.714787; 0.387917; 0.998264; 0.782706; 0.99187;0.397587
45; 0.886817; 0.721134; 0.387917; 0.998264; 0.782706; 0.99187;0.397587
46; 0.886817; 0.706609; 0.387917; 0.998264; 0.782706; 0.99187;0.397587
47; 0.886817; 0.692932; 0.387917; 0.998264; 0.782706; 0.99187;0.397587
48; 0.886817; 0.693435; 0.387917; 0.998264; 0.782706; 0.99187;0.397587
49; 0.886817; 0.687366; 0.387917; 0.998264; 0.782706; 0.99187;0.397587
50; 0.886817; 0.703021; 0.387917; 0.998264; 0.782706; 0.99187;0.397587
51; 0.886817; 0.707661; 0.387917; 0.998264; 0.782706; 0.99187;0.397587
52; 0.886817; 0.700276; 0.387917; 0.998264; 0.782706; 0.99187;0.397587
53; 0.886817; 0.700497; 0.387917; 0.998264; 0.782706; 0.99187;0.397587
54; 0.886817; 0.689207; 0.387917; 0.998264; 0.782706; 0.99187;0.397587
55; 0.886817; 0.721578; 0.387917; 0.998264; 0.782706; 0.99187;0.397587
56; 0.886817; 0.708801; 0.387917; 0.998264; 0.782706; 0.99187;0.397587
57; 0.886817; 0.700732; 0.387917; 0.998264; 0.782706; 0.99187;0.397587
58; 0.886817; 0.688961; 0.387917; 0.998264; 0.782706; 0.99187;0.397587
59; 0.886817; 0.686207; 0.387917; 0.998264; 0.782706; 0.99187;0.397587
60; 0.886817; 0.698695; 0.387917; 0.998264; 0.782706; 0.99187;0.397587
61; 0.886817; 0.701668; 0.387917; 0.998264; 0.782706; 0.99187;0.397587
62; 0.886817; 0.709434; 0.387917; 0.998264; 0.782706; 0.99187;0.397587
63; 0.886817; 0.7161; 0.785374; 0.99566; 0.921393; 0.98998;0.272772
64; 0.886817; 0.7318; 0.782194; 0.99566; 0.920269; 0.98994;0.268418
65; 0.886817; 0.729564; 0.782194; 0.99566; 0.920269; 0.98994;0.268418
66; 0.886817; 0.742349; 0.788553; 0.99566; 0.922515; 0.99002;0.262474
67; 0.886817; 0.734291; 0.788553; 0.99566; 0.922515; 0.99002;0.262474
68; 0.886817; 0.757873; 0.788553; 0.99566; 0.922515; 0.99002;0.262474
69; 0.886817; 0.751827; 0.788553; 0.99566; 0.922515; 0.99002;0.262474
70; 0.919872; 0.756033; 0.790143; 0.99566; 0.923077; 0.99004;0.262437
71; 0.920044; 0.774509; 0.790143; 0.99566; 0.923077; 0.99004;0.261781
72; 0.920044; 0.74998; 0.790143; 0.99566; 0.923077; 0.99004;0.261781
73; 0.920044; 0.752071; 0.790143; 0.99566; 0.923077; 0.99004;0.261781
74; 0.920044; 0.768696; 0.790143; 0.99566; 0.923077; 0.99004;0.261781
75; 0.920044; 0.75668; 0.790143; 0.99566; 0.923077; 0.99004;0.261781
76; 0.920044; 0.772625; 0.790143; 0.99566; 0.923077; 0.99004;0.261781
77; 0.920854; 0.772199; 0.798092; 0.99566; 0.925884; 0.990138;0.258871
78; 0.920854; 0.763121; 0.798092; 0.99566; 0.925884; 0.990138;0.258871
79; 0.920854; 0.787299; 0.798092; 0.99566; 0.925884; 0.990138;0.258871
80; 0.920854; 0.79761; 0.798092; 0.99566; 0.925884; 0.990138;0.258871
81; 0.920854; 0.791931; 0.798092; 0.99566; 0.925884; 0.990138;0.258871
82; 0.920854; 0.787859; 0.798092; 0.99566; 0.925884; 0.990138;0.258871
