#Summary : 
#Best fitness Pop 1;0.941772
#Best fitness Pop 2;0.941772
#Std deviation Pop 1;0.159403
#Std deviation Pop 2;0.161032
#Sensitivity;0.798092
#Specificity;0.99566
#Accuracy;0.925884
#PPV;0.990138
#RMSE;0.259842
#RRSE;1.50012
#RAE;1.15288
#MSE;0.0675181
#ADM;0.880715
#MDM;0.0020723
#Size;1
#OverLearn;0.5

#Parameters : 
#Generations;100
#Population size;200
#Number of rules;3
#Number of var per rule;3
#Number of output variables;1
#Number of input sets;2
#Number of output sets;2
#Input sets pos. code size;7
#Output sets pos. code size;1
#Input vars bit code size;8
#Output vars bit code size;1
#Input sets bit code size;2
#Output sets bit code size;1
#Elite size;5
#Crossover probability;0.9
#Individual mutation prob.;0.2
#Bit mutation prob.;0.025
#Fixed vars;0
#Sensitivity weight;0
#Specificity weight;0
#Accuracy weight;0
#PPV weight;1
#RMSE weight;1
#RRSE weight;0
#RAE weight;0
#MSE weight;0
#ADM weight;0
#MDM weight;0
#Size weight;1
#OverLearn weight;0

#Fuzzy system : 
 IF  THEN  is MF 1
 IF  THEN  is MF 0
 IF 214761_at is MF 1 THEN  is MF 1
 ELSE :  is 0  

Membership functions : 
214761_at (3.12744 , 7.66406) ;  (0 , 1)


#Population Variables
Gen; FitMax; FitAvg; Sensitivity; Specificity; Accuracy; PPV; RMSE
1; 0.613799; 0.393628; 0.696343; 0.985243; 0.883212; 0.962637;0.341743
2; 0.739403; 0.558241; 0.828299; 0.969618; 0.919708; 0.93705;0.259916
3; 0.863703; 0.654678; 0.828299; 0.969618; 0.919708; 0.93705;0.259916
4; 0.863703; 0.653823; 0.828299; 0.969618; 0.919708; 0.93705;0.259916
5; 0.924062; 0.757928; 0.828299; 0.969618; 0.919708; 0.93705;0.259916
6; 0.924062; 0.736193; 0.828299; 0.969618; 0.919708; 0.93705;0.259916
7; 0.924062; 0.750762; 0.828299; 0.969618; 0.919708; 0.93705;0.259916
8; 0.924062; 0.744271; 0.828299; 0.969618; 0.919708; 0.93705;0.259916
9; 0.924062; 0.732121; 0.828299; 0.969618; 0.919708; 0.93705;0.259916
10; 0.924062; 0.732802; 0.828299; 0.969618; 0.919708; 0.93705;0.259916
11; 0.924062; 0.744844; 0.828299; 0.969618; 0.919708; 0.93705;0.259916
12; 0.924062; 0.754141; 0.828299; 0.969618; 0.919708; 0.93705;0.259916
13; 0.924062; 0.727725; 0.828299; 0.969618; 0.919708; 0.93705;0.259916
14; 0.924062; 0.755358; 0.828299; 0.969618; 0.919708; 0.93705;0.259916
15; 0.924062; 0.747255; 0.828299; 0.969618; 0.919708; 0.93705;0.259916
16; 0.924062; 0.746197; 0.828299; 0.969618; 0.919708; 0.93705;0.259916
17; 0.924392; 0.735328; 0.774245; 0.979167; 0.906794; 0.953033;0.286052
18; 0.924392; 0.750554; 0.774245; 0.979167; 0.906794; 0.953033;0.286052
19; 0.924392; 0.752917; 0.774245; 0.979167; 0.906794; 0.953033;0.286052
20; 0.925051; 0.752373; 0.782194; 0.979167; 0.909601; 0.953488;0.283377
21; 0.925051; 0.738151; 0.782194; 0.979167; 0.909601; 0.953488;0.283377
22; 0.925051; 0.748813; 0.782194; 0.979167; 0.909601; 0.953488;0.283377
23; 0.925051; 0.734097; 0.782194; 0.979167; 0.909601; 0.953488;0.283377
24; 0.925051; 0.749937; 0.782194; 0.979167; 0.909601; 0.953488;0.283377
25; 0.925051; 0.720972; 0.782194; 0.979167; 0.909601; 0.953488;0.283377
26; 0.925051; 0.735294; 0.782194; 0.979167; 0.909601; 0.953488;0.283377
27; 0.925051; 0.745124; 0.782194; 0.979167; 0.909601; 0.953488;0.283377
28; 0.925051; 0.757614; 0.782194; 0.979167; 0.909601; 0.953488;0.283377
29; 0.925051; 0.755021; 0.782194; 0.979167; 0.909601; 0.953488;0.283377
30; 0.925051; 0.769893; 0.782194; 0.979167; 0.909601; 0.953488;0.283377
31; 0.925051; 0.777177; 0.782194; 0.979167; 0.909601; 0.953488;0.283377
32; 0.925051; 0.762309; 0.782194; 0.979167; 0.909601; 0.953488;0.283377
33; 0.925051; 0.766274; 0.782194; 0.979167; 0.909601; 0.953488;0.283377
34; 0.925051; 0.776506; 0.782194; 0.979167; 0.909601; 0.953488;0.283377
35; 0.925051; 0.762201; 0.782194; 0.979167; 0.909601; 0.953488;0.283377
36; 0.925051; 0.785526; 0.782194; 0.979167; 0.909601; 0.953488;0.283377
37; 0.925051; 0.773303; 0.782194; 0.979167; 0.909601; 0.953488;0.283377
38; 0.925051; 0.776655; 0.782194; 0.979167; 0.909601; 0.953488;0.283377
39; 0.925051; 0.77517; 0.782194; 0.979167; 0.909601; 0.953488;0.283377
40; 0.925051; 0.78816; 0.782194; 0.979167; 0.909601; 0.953488;0.283377
41; 0.925051; 0.774483; 0.782194; 0.979167; 0.909601; 0.953488;0.283377
42; 0.925051; 0.769999; 0.782194; 0.979167; 0.909601; 0.953488;0.283377
43; 0.925051; 0.777087; 0.782194; 0.979167; 0.909601; 0.953488;0.283377
44; 0.925051; 0.780086; 0.782194; 0.979167; 0.909601; 0.953488;0.283377
45; 0.925051; 0.777877; 0.782194; 0.979167; 0.909601; 0.953488;0.283377
46; 0.925051; 0.767502; 0.782194; 0.979167; 0.909601; 0.953488;0.283377
47; 0.925051; 0.767359; 0.782194; 0.979167; 0.909601; 0.953488;0.283377
48; 0.925051; 0.774242; 0.782194; 0.979167; 0.909601; 0.953488;0.283377
49; 0.925051; 0.779111; 0.782194; 0.979167; 0.909601; 0.953488;0.283377
50; 0.925051; 0.774888; 0.782194; 0.979167; 0.909601; 0.953488;0.283377
51; 0.925051; 0.759457; 0.782194; 0.979167; 0.909601; 0.953488;0.283377
52; 0.925051; 0.762217; 0.782194; 0.979167; 0.909601; 0.953488;0.283377
53; 0.925051; 0.759096; 0.782194; 0.979167; 0.909601; 0.953488;0.283377
54; 0.925051; 0.788295; 0.782194; 0.979167; 0.909601; 0.953488;0.283377
55; 0.925051; 0.807638; 0.782194; 0.979167; 0.909601; 0.953488;0.283377
56; 0.925051; 0.790366; 0.782194; 0.979167; 0.909601; 0.953488;0.283377
57; 0.925051; 0.811116; 0.782194; 0.979167; 0.909601; 0.953488;0.283377
58; 0.925051; 0.825274; 0.782194; 0.979167; 0.909601; 0.953488;0.283377
59; 0.925051; 0.816335; 0.782194; 0.979167; 0.909601; 0.953488;0.283377
60; 0.925051; 0.81367; 0.782194; 0.979167; 0.909601; 0.953488;0.283377
61; 0.925051; 0.817242; 0.782194; 0.979167; 0.909601; 0.953488;0.283377
62; 0.925051; 0.802373; 0.782194; 0.979167; 0.909601; 0.953488;0.283377
63; 0.925051; 0.807552; 0.782194; 0.979167; 0.909601; 0.953488;0.283377
64; 0.925051; 0.817777; 0.782194; 0.979167; 0.909601; 0.953488;0.283377
65; 0.925051; 0.822045; 0.782194; 0.979167; 0.909601; 0.953488;0.283377
66; 0.925051; 0.819331; 0.782194; 0.979167; 0.909601; 0.953488;0.283377
67; 0.925127; 0.821235; 0.782194; 0.979167; 0.909601; 0.953488;0.282979
68; 0.925127; 0.823369; 0.801272; 0.993924; 0.925884; 0.986301;0.267257
69; 0.925127; 0.820028; 0.801272; 0.993924; 0.925884; 0.986301;0.267257
70; 0.925127; 0.819144; 0.810811; 0.992188; 0.92813; 0.982659;0.255243
71; 0.925127; 0.822542; 0.810811; 0.992188; 0.92813; 0.982659;0.255243
72; 0.925127; 0.816612; 0.810811; 0.992188; 0.92813; 0.982659;0.255243
73; 0.925127; 0.799274; 0.810811; 0.992188; 0.92813; 0.982659;0.255243
74; 0.940168; 0.797757; 0.810811; 0.992188; 0.92813; 0.982659;0.255243
75; 0.940168; 0.803519; 0.810811; 0.992188; 0.92813; 0.982659;0.255243
76; 0.940168; 0.803856; 0.810811; 0.992188; 0.92813; 0.982659;0.255243
77; 0.940587; 0.818954; 0.809221; 0.993056; 0.92813; 0.984526;0.256295
78; 0.940587; 0.827943; 0.809221; 0.993056; 0.92813; 0.984526;0.256295
79; 0.940587; 0.824553; 0.809221; 0.993056; 0.92813; 0.984526;0.256295
80; 0.940601; 0.820465; 0.801272; 0.993924; 0.925884; 0.986301;0.259284
81; 0.940601; 0.800357; 0.801272; 0.993924; 0.925884; 0.986301;0.259284
82; 0.940601; 0.798909; 0.801272; 0.993924; 0.925884; 0.986301;0.259284
83; 0.940601; 0.788683; 0.801272; 0.993924; 0.925884; 0.986301;0.259284
84; 0.940601; 0.821464; 0.801272; 0.993924; 0.925884; 0.986301;0.259284
85; 0.941772; 0.806817; 0.798092; 0.99566; 0.925884; 0.990138;0.259842
86; 0.941772; 0.795944; 0.798092; 0.99566; 0.925884; 0.990138;0.259842
87; 0.941772; 0.800774; 0.798092; 0.99566; 0.925884; 0.990138;0.259842
88; 0.941772; 0.814498; 0.798092; 0.99566; 0.925884; 0.990138;0.259842
89; 0.941772; 0.821949; 0.798092; 0.99566; 0.925884; 0.990138;0.259842
90; 0.941772; 0.805228; 0.798092; 0.99566; 0.925884; 0.990138;0.259842
91; 0.941772; 0.824824; 0.798092; 0.99566; 0.925884; 0.990138;0.259842
92; 0.941772; 0.811836; 0.798092; 0.99566; 0.925884; 0.990138;0.259842
93; 0.941772; 0.826333; 0.798092; 0.99566; 0.925884; 0.990138;0.259842
94; 0.941772; 0.822272; 0.798092; 0.99566; 0.925884; 0.990138;0.259842
95; 0.941772; 0.827431; 0.798092; 0.99566; 0.925884; 0.990138;0.259842
